,b0_level,b1_slope,b2_curvature,lambda
2021-11-25,0.021123445424294604,-0.019715142409432215,-0.025816891682637573,1.2000568997884635
2021-11-26,0.020050338765001965,-0.019054478092364612,-0.022115509535138165,0.954727253523288
2021-11-29,0.020584236757780438,-0.020028734554267055,-0.020243624949901246,0.885929847407023
2021-11-30,0.019519234944998933,-0.018843366656405507,-0.018724353144448685,0.8955076716888315
2021-12-01,0.01932458447992978,-0.018837261654730195,-0.01710186790928693,0.8962722412727857
2021-12-02,0.01916875718738461,-0.0190390551371249,-0.016185716028008904,0.9746366683529621
2021-12-03,0.018399642391247476,-0.018532623490371485,-0.011625272789651706,0.804618117248337
2021-12-06,0.018947525713120257,-0.018942744340099092,-0.014292137830255475,0.9502649583369535
2021-12-07,0.019283830367560612,-0.019220037832507215,-0.01448456293410024,1.0120099459668666
2021-12-08,0.020089717043525242,-0.02009938414433805,-0.014508798836026524,0.9174858904816161
2021-12-09,0.019909428316804846,-0.02014770604818271,-0.01281588193719031,0.8777598533583533
2021-12-10,0.020031852795814965,-0.020244838675408442,-0.0128890533854422,0.8483778641206886
2021-12-13,0.019793754470886757,-0.020538974325603688,-0.0009595366043290805,0.49112483300871007
2021-12-14,0.019410885788573865,-0.019673823952946357,-0.01293029565510259,0.8951472197771736
2021-12-15,0.019968274448001172,-0.020405169165647916,-0.009803118052733584,0.7727962846691886
2021-12-16,0.02071899744387541,-0.021151255296475477,-0.00041415158019636716,0.4124667650240474
2021-12-17,0.020056099039364887,-0.02053118916866626,0.00024332328287052736,0.4249547747446146
2021-12-20,0.020610552148747362,-0.020854709263700606,-0.00010917869968167118,0.3969406752615312
2021-12-21,0.020693238953447907,-0.021097993448844006,0.0005312572318850741,0.4293113469575244
2021-12-22,0.020358819975309132,-0.02074685283480814,4.537448044672688e-05,0.4435872907659644
2021-12-23,0.020908072669965756,-0.021204635186813953,-0.0002432704053877057,0.44382995556744925
2021-12-24,0.020908072669965756,-0.021204635186813953,-0.0002432704053877057,0.44382995556744925
2021-12-27,0.020422649482609176,-0.02067229315311906,0.0002795366919415675,0.4619704166525539
2021-12-28,0.020593898474897582,-0.0208367365090071,0.0002595967949617611,0.46252643453618597
2021-12-29,0.021332281904504934,-0.021757896576933097,0.0006048191879083185,0.44927270740359493
2021-12-30,0.021108179802033094,-0.021274584900653395,0.0002620471279181267,0.4380785687105098
2021-12-31,0.020765614623307452,-0.02094127558240135,-2.180684912667626e-05,0.4577664380918084
2022-01-03,0.021948768634523753,-0.022137913113114333,0.0003645153827946916,0.4643198092298102
2022-01-04,0.022769631614350413,-0.022927279238048014,0.0005904711529386985,0.4259278116847083
2022-01-05,0.0227052515956756,-0.022997150803381675,-0.0002943841963886722,0.4967551257285442
2022-01-06,0.0224954522464114,-0.02287757248844906,0.00022253048256411044,0.536514469240744
2022-01-07,0.02254424812485877,-0.022695631029465244,-0.010152485779752501,0.8362212267559863
2022-01-10,0.022542303758565783,-0.022663183329619748,-0.007621387922342529,0.7985509967207838
2022-01-11,0.022366217536243498,-0.022726527156806117,-0.0011046486287808088,0.6131541292477029
2022-01-12,0.022285260903042385,-0.022580061940347163,0.0002541060989362271,0.5776137107603326
2022-01-13,0.02196636033795872,-0.02210948897450404,0.0005895325302783715,0.5547948354178885
2022-01-14,0.022609813891721536,-0.022853660717201615,-0.0003196392376501661,0.6260703730410287
2022-01-17,0.022609813891721536,-0.022853660717201615,-0.0003196392376501661,0.6260703730410287
2022-01-18,0.023141198826419233,-0.023256640090229905,0.00010246250238353697,0.6724199881554542
2022-01-19,0.02270676988918743,-0.022795066934805444,0.0001380555570971218,0.6702380329276111
2022-01-20,0.02250130784155271,-0.022630651960697176,0.00024697700945997453,0.701341690540907
2022-01-21,0.02189454627588197,-0.021844381446466,5.395602867517804e-05,0.6615030567517689
2022-01-24,0.02219371697230455,-0.02183725174914127,-0.00024688600810803647,0.6222491081606639
2022-01-25,0.02236336603861152,-0.022027416509988417,-0.00010102669103068633,0.6498050469417678
2022-01-26,0.02253986530912125,-0.02250922070131441,0.0001058508199567867,0.7644775410020147
2022-01-27,0.02161281540146087,-0.021817470907169855,-0.00015718115686641891,0.9199675558471433
2022-01-28,0.0213360861530725,-0.02144656503989528,4.8806526578894977e-05,0.8790437748700466
2022-01-31,0.021584589667531157,-0.021436726481252194,-4.0305084334605286e-05,0.8770320356603805
2022-02-01,0.02176373088668268,-0.021721760385765513,-0.00011237649621053593,0.8751804550253786
2022-02-02,0.021625805947243053,-0.021560080026912166,0.00034526148801108003,0.8290800145045749
2022-02-03,0.02187423069708423,-0.02193923602449359,-0.0002156374914199379,0.9045036214297942
2022-02-04,0.02266606749781241,-0.022755395521277012,0.0004783383936424981,1.0070239577560471
2022-02-07,0.02248675545701,-0.022451721371623556,7.333905741430811e-05,1.0266832170915692
2022-02-08,0.022841003067756344,-0.02303562929928078,-0.0003622320721100028,1.1029522871745305
2022-02-09,0.022728719302992823,-0.02294008476602758,-0.0002674268528320911,1.1214753622057438
2022-02-10,0.022945586273864144,-0.023447431687204843,8.918588685580812e-05,1.6283615545920498
2022-02-11,0.022063173402962405,-0.02250107442130452,-0.0003334758167973357,1.5516487535780952
2022-02-14,0.022520754452449,-0.023003221972323375,0.0005958070419976868,1.6309339592920529
2022-02-15,0.023383332218245165,-0.02383784618236028,-6.435659493155335e-05,1.493357617410278
2022-02-16,0.02318907607633987,-0.023449798329868127,0.000548804978840948,1.3489789582600782
2022-02-17,0.022795424279427007,-0.02275885584226618,-0.000421403462829812,1.3254439075096824
2022-02-18,0.022153876671321328,-0.02249204663833596,0.00016308263309150223,1.3886118864111894
2022-02-21,0.022153876671321328,-0.02249204663833596,0.00016308263309150223,1.3886118864111894
2022-02-22,0.021951859051617104,-0.022849299507118923,-0.0001327276327091212,1.7870598070891903
2022-02-23,0.02250886321904529,-0.023520589572502325,-0.0003744037547872282,1.754940955080541
2022-02-24,0.02255762140527511,-0.023107787033690652,-0.00020749952276914496,1.4755516029869185
2022-02-25,0.022528806054317937,-0.023305877243208317,-7.685016962115192e-05,1.6027440735645226
2022-02-28,0.02124078338631268,-0.02123111915555306,0.0005559713733589075,1.3841824418137776
2022-03-01,0.020651551601343056,-0.019775380319929033,0.0005266772486036131,1.0412160491045666
2022-03-02,0.02176981923031686,-0.021470042561820085,0.0002840171784358519,1.3773479279704464
2022-03-03,0.021845621869456766,-0.020966402516104498,-0.0007756915421942467,1.402556810093571
2022-03-04,0.020576979790935278,-0.02018491443363206,-0.00071975972633278,1.5680578273746817
2022-03-07,0.02107498665507866,-0.020492080105086696,-0.0008562365916225524,1.620719011067912
2022-03-08,0.021778463577266677,-0.021801536553412108,-5.154343938088071e-06,1.6743598635041377
2022-03-09,0.022436867402210885,-0.02224204448466219,-2.1340841289425045e-05,1.6502125428541656
2022-03-10,0.02318167313257808,-0.022935755439118945,-0.0005595626716896854,1.6423120787218708
2022-03-11,0.023171201658486927,-0.023239775113754507,-0.0011712524158797833,1.8373631405278321
2022-03-14,0.024512801023991435,-0.02409212782889783,-0.0012347717472582956,1.8291515679138841
2022-03-15,0.024630138560936626,-0.024283064069337904,-0.0004131837974257586,1.7527351849381738
2022-03-16,0.02458082083314365,-0.024470424322064203,0.01053964217771584,1.271668681311262
2022-03-17,0.024908074747857663,-0.025196239613283412,0.009609012127789893,1.2645288974538267
2022-03-18,0.02407385394728569,-0.0245044111192424,0.012523055943763593,1.2412777592928506
2022-03-21,0.025465044152758305,-0.025310185240125783,0.017196087475278732,1.119048035789026
2022-03-22,0.025979710498443928,-0.02656319980752083,0.016883156192476063,1.2847800325523266
2022-03-23,0.02536178345644915,-0.02624809537709724,0.017020338287042754,1.2727063533997935
2022-03-24,0.02524884504597924,-0.02600344550433691,0.018609159562906163,1.2458721277379636
2022-03-25,0.02625438364234769,-0.02709260625618646,0.024280183723490792,1.1385269958831368
2022-03-28,0.025872329648784116,-0.026493148588273074,0.02613490072589994,1.1419643066488194
2022-03-29,0.025274287095828865,-0.026081814368836134,0.027418013023459212,1.1201297804624337
2022-03-30,0.024739699784421695,-0.02575897684485783,0.026953130274597212,1.1497766770575908
2022-03-31,0.024404064303433618,-0.025400430028503503,0.026464102615663586,1.1679003987628007
2022-04-01,0.024211648268252117,-0.025591033444094927,0.034865749491525225,1.0539113945023084
2022-04-04,0.024763653868572946,-0.025255290743800722,0.031879120670261045,1.0787171039412973
2022-04-05,0.02575784096652945,-0.02630554552354408,0.033776485822532294,1.0227188808535612
2022-04-06,0.026658826019440567,-0.02691073002898002,0.030322366253706084,1.0715479106127466
2022-04-07,0.02745555879915661,-0.027615383016633833,0.026929932386890402,1.1178509103298762
2022-04-08,0.028125186720889105,-0.028402401043303566,0.027577187550278465,1.1268022812071459
2022-04-11,0.029177224149462517,-0.02913560362740796,0.02248421609420595,1.2563291198529296
2022-04-12,0.029042060168690896,-0.029327158471907908,0.011804243402335634,1.6565743291577237
2022-04-13,0.02887731325591221,-0.028668010322496624,0.012348673097477779,1.5867773860831738
2022-04-14,0.030053403911814772,-0.02866203546139213,0.015048682310602284,1.3556305908713355
2022-04-15,0.030053403911814772,-0.02866203546139213,0.015048682310602284,1.3556305908713355
2022-04-18,0.03038585031635896,-0.028808707959280214,0.013044833248180964,1.4054139260484186
2022-04-19,0.030854255352216312,-0.02960255776342132,0.020308238147308262,1.235020706805687
2022-04-20,0.02964655284842214,-0.02843686344595943,0.023792411490985793,1.1824705894994685
2022-04-21,0.02987115797416256,-0.027564414574921283,0.027357968590766845,1.044699759546389
2022-04-22,0.030016490536364585,-0.028295708867065787,0.026668905563232943,1.1452860565876053
2022-04-25,0.02946028116432086,-0.028093181480166766,0.021352696279607203,1.4231102983872737
2022-04-26,0.02922318112140032,-0.028248040371523096,0.01865254609468027,1.5117058917938127
2022-04-27,0.029761268160274235,-0.02888418640735556,0.018046559076581464,1.5033952695199555
2022-04-28,0.02985555380764871,-0.02905906315786866,0.021513602244942438,1.405089121036755
2022-04-29,0.030201051403588232,-0.029439453123863233,0.023998458085524046,1.3637524944373902
2022-05-02,0.03149864798858239,-0.03012406899480442,0.02068458914096243,1.4142077503972421
2022-05-03,0.03086597361257266,-0.028906515955238868,0.02561910253557561,1.2399332910297811
2022-05-04,0.030912102309210602,-0.028814246308725443,0.019009583333440043,1.38231710510563
2022-05-05,0.03230172258933471,-0.03031661039491398,0.018708041393435484,1.29314290503669
2022-05-06,0.03325778564835615,-0.03135989457708477,0.014800733450375744,1.4151755450121297
2022-05-09,0.032843736400215276,-0.030198061723653018,0.0020296962052940345,1.9388648408105378
2022-05-10,0.03205271320923581,-0.029079722239562716,0.009207039896963008,1.5970264510674297
2022-05-11,0.03115983783920127,-0.027807330627795362,0.01621048452803495,1.296253897716981
2022-05-12,0.030758575524794777,-0.026925966420866778,0.010397263556245024,1.4972274213994947
2022-05-13,0.03177319245474975,-0.027395368340530028,0.007563427511544426,1.6187227225527223
2022-05-16,0.03129437130073551,-0.027221117627460087,0.004096000949814003,1.998849955913087
2022-05-17,0.03221255832638789,-0.028888942980502468,0.007767427846352894,1.9276420201700732
2022-05-18,0.031074440353340296,-0.028431629555928182,0.011720072209333842,1.8635706102690173
2022-05-19,0.030873992806344883,-0.027071793634824537,0.008774341084661762,1.8272730680334337
2022-05-20,0.030198212368962453,-0.026536065291614813,0.010295608160758873,1.7641706100122951
2022-05-23,0.03109104826918061,-0.028200357294535044,0.008496589169990609,1.9907426750275141
2022-05-24,0.029999014509695894,-0.02664649956405194,0.006844932741364496,1.97804004194997
2022-05-25,0.02979721990259957,-0.026073749995599717,0.005608630888041913,1.9983166443421947
2022-05-26,0.03003695438350538,-0.024961939512083312,0.002200818196807912,1.99493610758448
2022-05-27,0.029869839401772118,-0.02498726583008652,0.0037235492154032946,1.9846140636904073
2022-05-30,0.029869839401772118,-0.02498726583008652,0.0037235492154032946,1.9846140636904073
2022-05-31,0.03096956471513686,-0.025519841794281926,0.003174823075573572,1.996899611730137
2022-06-01,0.03173717121466905,-0.026558309067399137,0.006273300397869922,1.8921004672166502
2022-06-02,0.03159918348908037,-0.025493767349059223,0.007031151893409505,1.7243870852711285
2022-06-03,0.031920398893457644,-0.025614351116244913,0.004826810165947149,1.9007029521310117
2022-06-06,0.032748019299733123,-0.02633419609606021,0.00423180864994546,1.9753640603519087
2022-06-07,0.03203316499287104,-0.025901724926442916,0.0075627615634270345,1.9176395585502053
2022-06-08,0.03253187871711175,-0.026190886993992305,0.006815640777540144,1.9449797236418838
2022-06-09,0.03246800861832209,-0.02463703296218544,0.012708309381458253,1.4885535505486565
2022-06-10,0.032737460920005096,-0.024701419831558328,0.023356792433854155,1.305658828815929
2022-06-13,0.03504776871020586,-0.026369384381861,0.029274724643224982,1.3735395930677288
2022-06-14,0.03565184410992281,-0.02742738809634038,0.02854947313590698,1.7461060182064765
2022-06-15,0.03469037834973567,-0.02592259008931523,0.01805685721851678,1.999626176198476
2022-06-16,0.034323688978713726,-0.026147318485491643,0.018547315676276807,1.9002895669625222
2022-06-17,0.033864492544897505,-0.025979079198172394,0.021625372166481943,1.8299999403623215
2022-06-20,0.033864492544897505,-0.025979079198172394,0.021625372166481943,1.8299999403623215
2022-06-21,0.0343633317298007,-0.02702169644011183,0.0226936268358559,1.9996700474658688
2022-06-22,0.03279573915060006,-0.026266409931296423,0.022961205685520777,1.9986812165579448
2022-06-23,0.03218803910306555,-0.023993366734807585,0.02064567821650288,1.9994227664888522
2022-06-24,0.032573372063560244,-0.02352995469056392,0.020291006533501008,1.9972664356345926
2022-06-27,0.033125796414554036,-0.02423125776294688,0.021679981926527685,1.998728078258055
2022-06-28,0.03309377722284144,-0.02463390200500965,0.022516913928613453,1.9990608597605848
2022-06-29,0.032031026320339995,-0.023630059325374663,0.024033030517123896,1.999163968607572
2022-06-30,0.03106036922789928,-0.020909265867881888,0.019059543684251022,1.9997609223796697
2022-07-01,0.030122814311039085,-0.019765190626240853,0.01917336487337361,1.9994949733535283
2022-07-04,0.030122814311039085,-0.019765190626240853,0.01917336487337361,1.9994949733535283
2022-07-05,0.02946025620028035,-0.01783983991809065,0.01935300501680626,1.998503935641615
2022-07-06,0.03074378140353578,-0.019265373831866082,0.01990182403452735,1.9975529035599582
2022-07-07,0.031529642216016264,-0.018440303398771164,0.017380336116916154,1.9995332064368148
2022-07-08,0.03237418175636359,-0.019206480570483103,0.01797286954201577,1.997943657056033
2022-07-11,0.031089906680860018,-0.01712187435325934,0.02104453685770333,1.999514999490312
2022-07-12,0.030493356253334717,-0.016115068255344266,0.022390158203021364,1.9989854024881561
2022-07-13,0.029957211625236665,-0.014364900635070338,0.027001632617949637,1.9990150861671048
2022-07-14,0.0306072202919334,-0.012910876729254001,0.021171369246103442,1.9991959853399013
2022-07-15,0.030457259795202852,-0.012798842775198924,0.020671057299900337,1.9993516999858878
2022-07-18,0.030685528722868158,-0.012471225432989575,0.020761175124935746,1.997723883366605
2022-07-19,0.031081176686595307,-0.013485191505993296,0.023454970111360857,1.9996194884997123
2022-07-20,0.03135890955927798,-0.013987894256733758,0.023459879434273332,1.9979668569138196
2022-07-21,0.030191232898607367,-0.010345362735049476,0.017523756321586568,1.999944356759079
2022-07-22,0.028969646112350585,-0.008622161561971129,0.016028104692642785,1.9981890796840327
2022-07-25,0.029223935764899137,-0.008544055996712938,0.017553278813733402,1.9962455415467395
2022-07-26,0.02931261161694638,-0.0087657412402182,0.01682624909084592,1.9997144929307762
2022-07-27,0.02906777905304232,-0.008865683251659153,0.014945399945535131,1.9997412496265594
2022-07-28,0.02837725473916693,-0.007200849798156315,0.011483906728032367,1.99729621549205
2022-07-29,0.028229555427735,-0.0072394211101740194,0.013292068946232295,1.9983773978614294
2022-08-01,0.027367806659666784,-0.005933374987811323,0.015786575684396734,1.9994547053303666
2022-08-02,0.028796397064950453,-0.008029286904212824,0.01824712029361954,1.9978513691621593
2022-08-03,0.028481399284520002,-0.008448202035655026,0.021177774904176754,1.9991163558510576
2022-08-04,0.02797659023107489,-0.007880453300598495,0.020358032725170037,1.998599471091034
2022-08-05,0.029363517743581542,-0.009656928228891581,0.02493430002280599,1.9986135895510897
2022-08-08,0.02863326748278017,-0.008498611422428545,0.026276073861948055,2.0
2022-08-09,0.028927702028669153,-0.009032524570014829,0.027706643777183713,1.9995758916924724
2022-08-10,0.028976789345842472,-0.008650770948901132,0.02468824712850825,1.9946919245866812
2022-08-11,0.030114253120534142,-0.009549586673111793,0.020871199232634943,1.9948810575690106
2022-08-12,0.02974362457441663,-0.009443609615464713,0.02317908169454637,1.9992501656146089
2022-08-15,0.029307966099699774,-0.008073096227478012,0.02179751489193616,1.9982292333420828
2022-08-16,0.029553202475059524,-0.008740277499804345,0.022952191204183993,1.9997116596097686
2022-08-17,0.030277027869362122,-0.010013814830769246,0.023599517519258414,1.9998569597568274
2022-08-18,0.0301214201613641,-0.009406727710969509,0.021899400824332626,1.998523710435486
2022-08-19,0.03112449868733315,-0.010090052958143867,0.020230771295965174,1.995124044525331
2022-08-22,0.031493894327267555,-0.010165269148144784,0.021913819717647224,1.9987826673231124
2022-08-23,0.03171022606912701,-0.010170388102931336,0.020211770724876288,1.9990899074369735
2022-08-24,0.03225224048626959,-0.010642956325438097,0.02090248061099162,1.9984124166461428
2022-08-25,0.031522394795669775,-0.008652298570057013,0.019850670783820443,1.997825026317286
2022-08-26,0.031452632291948564,-0.009038563180615496,0.021885907798877252,1.9997420866007547
2022-08-29,0.032041892265418724,-0.009027169457544735,0.02219253826750199,1.9964974443403896
2022-08-30,0.031900369451472295,-0.009422680191596807,0.02446090556537194,1.9986106822775125
2022-08-31,0.032263684494961344,-0.00987798144316326,0.023844414200082327,1.999068412599753
2022-09-01,0.033539755397327405,-0.010020699598845788,0.020251619957667492,1.999628980105751
2022-09-02,0.032970994886960814,-0.00945172849127921,0.019101665711690998,1.998650881519941
2022-09-05,0.032970994886960814,-0.00945172849127921,0.019101665711690998,1.998650881519941
2022-09-06,0.034185219952486696,-0.010952211710537039,0.021166286809789554,1.9999258813426384
2022-09-07,0.03330332160991706,-0.011149326061874267,0.024686235307501917,1.9997058781412518
2022-09-08,0.03378560389982122,-0.009310819086851715,0.019901332748057464,1.9985758294377667
2022-09-09,0.03401586719879708,-0.009958101127131141,0.02316588107451579,1.999682366417677
2022-09-12,0.03443706323765629,-0.009418089094168068,0.021606064235034507,1.9996899221005002
2022-09-13,0.034347195643019274,-0.010637969561329863,0.03180134657294691,1.9993904636229376
2022-09-14,0.03415053786350826,-0.011040173436122961,0.0342250734932575,1.9987649138480792
2022-09-15,0.034711280435580076,-0.010062290762004522,0.03194677850906807,1.9983734091312984
2022-09-16,0.03476257975144733,-0.010605226629720514,0.031475717131280334,1.9989697348372997
2022-09-19,0.03475420666503565,-0.01109598188041919,0.0370415158725437,1.999515755230773
2022-09-20,0.03557201213352346,-0.012117720559423496,0.03527455077064896,1.9997793663900563
2022-09-21,0.034785439343533786,-0.012058087671909442,0.0399115929876824,1.9993253134493731
2022-09-22,0.03692228590700235,-0.012938600406098268,0.034317652868240775,1.9997164353212213
2022-09-23,0.036485933524502266,-0.013328365263148161,0.03973668733543143,1.8091146366041746
2022-09-26,0.038279965325630334,-0.013927141572441102,0.03737189190660179,1.8043494270957798
2022-09-27,0.039696919984754345,-0.015750535994264563,0.03393909362178927,1.900813047466064
2022-09-28,0.03727782092738204,-0.013202635214583047,0.03253564821206289,1.9991718632450628
2022-09-29,0.03780595647718117,-0.012687293016989128,0.03056517133147625,1.9575961365724777
2022-09-30,0.038633230559153374,-0.013852537923649396,0.031127880854934734,1.9864654020329024
2022-10-03,0.037234267571327466,-0.010959057146140313,0.03035202123665762,1.9990013572630911
2022-10-04,0.036544054203189846,-0.0102703926372309,0.03303863486068732,1.9978966033234327
2022-10-05,0.03782539686591369,-0.011634173721765778,0.03151357871315487,1.9986109507370409
2022-10-06,0.03851854488066566,-0.011191979923158157,0.030058493083871644,1.99665674908028
2022-10-07,0.039139759062180174,-0.012290342567606723,0.03185160495465382,1.9847450870368315
2022-10-10,0.039139759062180174,-0.012290342567606723,0.03185160495465382,1.9847450870368315
2022-10-11,0.03945984529101565,-0.011066384349897174,0.030220530508313005,1.9997798889122418
2022-10-12,0.039240325010604565,-0.010711575612973064,0.03026329154116394,1.999609117931448
2022-10-13,0.039935942605835544,-0.009597080481096894,0.031971447222044404,1.9980361930340735
2022-10-14,0.040168448592142636,-0.010205059381386166,0.03300044906235637,1.9995535237188071
2022-10-17,0.04032312967598325,-0.009359559325242434,0.03175249208969368,1.9990935037954156
2022-10-18,0.04003622439991068,-0.00921956441619089,0.032844758419678745,1.9993419083658717
2022-10-19,0.04134765775841523,-0.010265966520415693,0.03317337386097074,1.9996694691143118
2022-10-20,0.042574751586418096,-0.00920613468176048,0.028510354628576137,1.9996262790757242
2022-10-21,0.04261302299622593,-0.008592477709242397,0.02345059119859122,1.9999971808309704
2022-10-24,0.04297142246128525,-0.00837281698728363,0.023178370762209823,1.9997350435447026
2022-10-25,0.04145336143492425,-0.007012716015905861,0.025307341646169115,1.9997421769235715
2022-10-26,0.04081760771739295,-0.006741673037559041,0.02592898208460499,1.9999955531496374
2022-10-27,0.040109481501492676,-0.003578031388366781,0.020619927162387915,1.9992787624925374
2022-10-28,0.04070739664686234,-0.0045345736332201795,0.023168556048681285,1.9997380612411895
2022-10-31,0.04132427456146482,-0.005573088621469345,0.025946498112687698,1.999118746866731
2022-11-01,0.04072500101934529,-0.005563853943599195,0.03028412237893824,1.9994734002576666
2022-11-02,0.04107742771074174,-0.00635787480462554,0.03106278628152838,1.9996216801743532
2022-11-03,0.041561575228463626,-0.006665485432558066,0.03152590191517033,1.999947162215587
2022-11-04,0.041974420651233454,-0.006940893438305724,0.02878508703218224,1.9995329422487529
2022-11-07,0.04255800207536802,-0.00681635121272221,0.02846956994366162,1.9992939374139678
2022-11-08,0.04162174775651268,-0.006962508195781245,0.031092267190762395,1.99855059538825
2022-11-09,0.041617602921554205,-0.00663049385562263,0.029164078472501968,1.9994096605053635
2022-11-10,0.03854008315517574,-0.002198321466472048,0.026549020377473198,1.9994715676964299
2022-11-11,0.03854008315517574,-0.002198321466472048,0.026549020377473198,1.9994715676964299
2022-11-14,0.03901474881730678,-0.0025997036843939526,0.027476553366149868,1.9999996321668072
2022-11-15,0.03821398512805948,-0.001424308496553837,0.02724364976033057,1.998969364316295
2022-11-16,0.03674060425544474,4.208957124065702e-05,0.030541304463142294,1.99881814131555
2022-11-17,0.03766148359302332,-0.00010603778937344998,0.029374322682763538,1.9987999605978153
2022-11-18,0.038037956763321806,-0.0007105903269731917,0.031240239696971248,1.9997511329805835
2022-11-21,0.03802373392437788,-9.037169582888627e-05,0.03110055302823717,1.9995084214317895
2022-11-22,0.03711341511224646,0.0005174826122611559,0.03406207640806361,1.9999425833098106
2022-11-23,0.036515410314671475,0.002420147011644689,0.03222596957258459,1.9988033304739568
2022-11-24,0.036515410314671475,0.002420147011644689,0.03222596957258459,1.9988033304739568
2022-11-25,0.03634961526941073,0.0030892924224825875,0.03122213196768336,1.999714692891719
2022-11-28,0.036396617052588995,0.0025602322847118318,0.032890561209953754,1.9989412841694605
2022-11-29,0.03697724228746514,0.0015800547608838516,0.03272242753226513,1.9991564358482214
2022-11-30,0.03638775633985019,0.0024950338909935075,0.031033076550372036,1.9997836761027887
2022-12-01,0.03476948547716708,0.003926370649596345,0.03148942315690633,1.9994883316116077
2022-12-02,0.034189955464979514,0.002968908808861786,0.036466344594299,1.9991260369910107
2022-12-05,0.04209145713598577,0.002948387507766582,-0.023946247793384313,0.11844625589191195
2022-12-06,0.034047318280055555,0.0025434069725020123,0.04054323850928018,1.9997659613900158
2022-12-07,0.032896023807321595,0.002789009220022476,0.042255851040691066,1.999959825383834
2022-12-08,0.033523071520823386,0.001570674857301114,0.043201274195793414,1.9994119204470664
2022-12-09,0.03455449485599499,0.0014112815638803054,0.03982098222004997,2.0
2022-12-12,0.034845977637814385,0.001661734412545507,0.04022229730398044,1.9998622869807368
2022-12-13,0.033917964753312706,0.0034203818260527623,0.03612513402809114,1.9995934121746
2022-12-14,0.03381529745342945,0.0035423205475680515,0.03598536877526421,1.999811927486232
2022-12-15,0.033365232543176096,0.004293461040456654,0.0369956753563742,1.9993499133441879
2022-12-16,0.033788867109028155,0.004085720714794369,0.033815366949176785,1.9998506486743501
2022-12-19,0.034754280520086,0.003391736566266237,0.03326456101951492,1.9993078894712237
2022-12-20,0.03600820926402103,0.0018160478846128156,0.031034419117985653,1.9997823142534628
2022-12-21,0.036002461688859504,0.0020325377567162748,0.02929917733600769,1.999130824082858
2022-12-22,0.03581518795317084,0.0012052995983610976,0.0324264130178385,1.999855256764315
2022-12-23,0.03668810831640333,0.00018728892595170978,0.031960468579841965,1.9991016328833635
2022-12-26,0.03668810831640333,0.00018728892595170978,0.031960468579841965,1.9991016328833635
2022-12-27,0.03765858356405456,0.000365922928432715,0.03076608662523174,1.9999932907599083
2022-12-28,0.03813985115871459,6.948540371410229e-06,0.028865393241900062,1.999663611085888
2022-12-29,0.037760742255163654,0.0017372811325164004,0.027098358171620703,1.999520177506599
2022-12-30,0.03836436705692947,0.00153023585656951,0.026338097351336288,1.9999127733242814
2023-01-02,0.03836436705692947,0.00153023585656951,0.026338097351336288,1.9999127733242814
2023-01-03,0.037474172928907444,0.0032419653998407407,0.027125108398605907,1.9979885892551992
2023-01-04,0.036446040418483434,0.0045927334863283195,0.028135082976816654,1.9987253018339237
2023-01-05,0.03654970848381693,0.005328915057469065,0.029307714805228088,1.9991587711597132
2023-01-06,0.0348246570871387,0.007924853539544799,0.027412684954813478,1.9992417393200959
2023-01-09,0.0346503498313737,0.00893916238915493,0.025793074266948848,1.999297397388724
2023-01-10,0.03544209378012103,0.008608122467564544,0.02453330470618244,1.9992533523762996
2023-01-11,0.03471435727859377,0.00931996751591056,0.025401292766433776,1.9998878468719246
2023-01-12,0.03360904013524542,0.011646192286414657,0.02247103772681912,1.9993268523441512
2023-01-13,0.03432642997420515,0.010830284024200082,0.022818637217513805,1.9975291116801588
2023-01-16,0.03432642997420515,0.010830284024200082,0.022818637217513805,1.9975291116801588
2023-01-17,0.034534311137671345,0.011219070138335632,0.02130895344243347,1.9984510333163719
2023-01-18,0.0392332962852787,0.009450714629680548,-0.03199709655215789,0.26606832549269505
2023-01-19,0.03334800023436711,0.013435097799843743,0.019935503015689426,1.9956941034663982
2023-01-20,0.034271243859678745,0.012436587625882716,0.01940149789178715,1.998292494104927
2023-01-23,0.04033351261861574,0.008805670319996302,-0.029032444219395707,0.26127548445600857
2023-01-24,0.034061186430341235,0.012633877529993235,0.020595376991127547,1.9997005166359485
2023-01-25,0.03402109966592139,0.012482250574462823,0.020000130711646927,1.997128047206267
2023-01-26,0.03418079026508795,0.011507737014831907,0.02212156654544689,1.998802834402943
2023-01-27,0.034526596520816445,0.011318095306084908,0.021553896854520967,1.9993928048147196
2023-01-30,0.034826607635657585,0.01053196496963416,0.023261042486930797,1.9997745943789251
2023-01-31,0.03459848343417597,0.010746624759269532,0.022265837411390516,1.9997380310266208
2023-02-01,0.0390487572197579,0.009499062907517133,-0.030231582566485886,0.26135329325581164
2023-02-02,0.03897231772912043,0.009562084537520797,-0.02979728073353905,0.26488093134686747
2023-02-03,0.03453484640270395,0.010432665972561334,0.025883382217660553,1.9999991374253068
2023-02-06,0.035411025566851564,0.009136147131859118,0.02827356798660651,1.9990004307219562
2023-02-07,0.035891819692876366,0.008658277919703427,0.027897252955889237,1.9963801249907047
2023-02-08,0.03561730307852869,0.009208967220743922,0.027510165146426523,1.9985315534626518
2023-02-09,0.03614795180435923,0.009054720530250268,0.026764584606929844,1.999029992592757
2023-02-10,0.03689349459681356,0.008358970196955643,0.025676988456041074,1.9994148993676764
